VesselAISKey,AISTrajectPositionTimeStamp,AISTrajectPositionLongitude,AISTrajectPositionLatitude,AISTrajectPositionNorthing,AISTrajectPositionEasting,AISTrajectPositionCourseOverGround,AISTrajectPositionSpeedOverGround
123187,2018-01-03 04:07:59.717,4.453421593,51.83102036,5743242.853,600150.9078,87.8,7.9
123187,2018-01-03 04:12:30.763,4.470055103,51.83261871,5743443.601,601293.4277,77.6,7.7
123187,2018-01-03 04:21:40.323,4.498211861,51.83507156,5743755.902,603227.8428,101.7,6.6
123187,2018-01-05 18:17:24.377,4.233953476,51.88051224,5748468.174,584935.3775,344.1,9
123187,2018-01-05 18:23:34.457,4.223358154,51.89462662,5750025.595,584179.733,332.9,9.1
123187,2018-01-05 18:29:05.600,4.207228184,51.90453339,5751108.85,583051.5919,305.1,9.5
123187,2018-01-05 18:39:45.230,4.17094326,51.92376709,5753207.165,580521.0314,324.1,10.2
123187,2018-01-05 18:45:14.327,4.152071476,51.93203354,5754105.816,579208.7824,285.3,9.3
123187,2018-01-05 18:51:04.140,4.126253128,51.93517303,5754427.191,577428.3352,282.7,11
123187,2018-01-05 18:56:01.580,4.101819992,51.93813324,5754730.699,575743.6558,283,11.7
123187,2018-01-05 18:59:33.393,4.083920002,51.94033813,5754957.439,574509.5189,293.3,10.6
123187,2018-01-05 19:15:44.010,4.04889679,51.95940781,5757043.034,572071.4829,177.7,4.6
123187,2018-01-03 04:32:30.693,4.536108494,51.83102036,5743359.736,605848.3006,74.7,8.5
123187,2018-01-03 04:36:50.927,4.551981449,51.83061981,5743338.369,606942.9411,125.9,7.8
123187,2018-01-03 04:48:19.930,4.573691845,51.80889511,5740954.462,608491.0343,112.6,8.4
123187,2018-01-03 04:55:40.620,4.601481438,51.80534744,5740601.66,610415.4147,107.5,8.6
123187,2018-01-03 05:00:04.700,4.616953373,51.80111694,5740154.743,611492.5107,124.2,8.4
123187,2018-01-05 19:47:25.140,4.047655106,51.95820236,5756907.738,571988.0978,200,0
123187,2018-01-05 20:43:05.143,4.047655106,51.95820236,5756907.738,571988.0978,200,0
123187,2018-01-05 21:37:05.557,4.047669888,51.95820236,5756907.753,571989.1135,200,0
